geometry,Name,Description
"{""type"":""Polygon"",""coordinates"":[[[44.58339559358462,34.72358082304416,0],[44.58309167718785,34.72378890125444,0],[44.58298683407108,34.7238699456269,0],[44.58294952793136,34.72396481899944,0],[44.58282345890751,34.724136555883966,0],[44.58275913797698,34.72408220469766,0],[44.582389614231076,34.72368759578882,0],[44.582292811230644,34.72334283560118,0],[44.58261312946466,34.723171098716655,0],[44.582927658814974,34.72308555187904,0],[44.58324186656065,34.723073652506905,0],[44.58329010725854,34.72307236608829,0],[44.583506547189785,34.72306496918128,0],[44.58357247614359,34.723037632785804,0],[44.58385695633977,34.72285118350565,0],[44.58400231774438,34.72298273218742,0],[44.58329493889995,34.723422454273305,0],[44.58323414804898,34.72342291515971,0],[44.58339559358462,34.72358082304416,0]]]}",FAT7-FTK0285,
"{""type"":""Polygon"",""coordinates"":[[[44.58442874853134,34.72307204448363,0],[44.584653442982344,34.72324571099611,0],[44.584482325556074,34.72342501613147,0],[44.584409881058704,34.723358915833856,0],[44.58298967491245,34.72423711093879,0],[44.582860604244914,34.72416067623291,0],[44.5829972862223,34.72397639676692,0],[44.583028803478264,34.723896317208414,0],[44.58311209908332,34.723826528998785,0],[44.58343531175924,34.72360558660242,0],[44.58343225651505,34.72355863232313,0],[44.58329493889995,34.723422454273305,0],[44.58400231774438,34.72298273218742,0],[44.58385695633977,34.72285118350565,0],[44.58403108437829,34.72273854045883,0],[44.584394819240465,34.72304213525094,0],[44.58442874853134,34.72307204448363,0]]]}",FAT6-FTK0285,
"{""type"":""Polygon"",""coordinates"":[[[44.58298967491245,34.72423711093879,0],[44.583047134943456,34.72427162983807,0],[44.583259715618844,34.72428947889629,0],[44.58333625752619,34.724225479570414,0],[44.58353147155036,34.72411436516292,0],[44.58363068658568,34.724073842976686,0],[44.5837866866114,34.72397942225258,0],[44.58408189791338,34.72380369506844,0],[44.58424044900714,34.7237557759752,0],[44.5845356820783,34.72370689206799,0],[44.5848495682193,34.72358918476511,0],[44.584914532359136,34.723555737881235,0],[44.584979496498974,34.72350042188097,0],[44.584653442982344,34.72324571099611,0],[44.584482325556074,34.72342501613147,0],[44.58440967301725,34.72335904448043,0],[44.58298967491245,34.72423711093879,0]]]}",FAT5-FTK0285,
"{""type"":""Polygon"",""coordinates"":[[[44.5836698436463,34.72558100744597,0],[44.58389359838932,34.72560982679782,0],[44.58397689399435,34.72548150654142,0],[44.58400326557586,34.7253708745409,0],[44.5840974957391,34.72525381044733,0],[44.584248649926145,34.725031260027784,0],[44.584291744949304,34.72496661749249,0],[44.58429013692604,34.72492963295744,0],[44.58423546413508,34.72484633735239,0],[44.5842435042514,34.72479584542193,0],[44.58436543167911,34.72466621974969,0],[44.584597912578644,34.72445172844358,0],[44.58479537783537,34.724319870535986,0],[44.58490311539401,34.7242783835358,0],[44.58513434913928,34.72413333983743,0],[44.585389703233474,34.72392172397596,0],[44.585154931837025,34.723678590858555,0],[44.585096078185586,34.72358500390463,0],[44.585014068999165,34.723525507043895,0],[44.58495907460365,34.723571818113854,0],[44.58487384937067,34.723625847695516,0],[44.58466227198087,34.72370225491481,0],[44.584829396193875,34.72389663641008,0],[44.584018809801016,34.72457844067682,0],[44.5836698436463,34.72558100744597,0]]]}",FAT4-FTK0285,
"{""type"":""Polygon"",""coordinates"":[[[44.583628703357164,34.72411532997687,0],[44.58350692239535,34.72417493403916,0],[44.583357697836504,34.72426198169849,0],[44.583298093774204,34.7243125808305,0],[44.58342287637943,34.724485389730525,0],[44.583479907604506,34.7246015962117,0],[44.583486768503704,34.724651123328236,0],[44.58341312103825,34.72473602695654,0],[44.58340958338707,34.72477333309624,0],[44.58348001480601,34.7248884675619,0],[44.5834555728524,34.72501775263226,0],[44.58345846729427,34.725111982795504,0],[44.58348323085253,34.72516536916783,0],[44.58354176289931,34.72520492654013,0],[44.583579069039025,34.725244483912405,0],[44.58358871717861,34.72529594065683,0],[44.58344914075934,34.725552581169644,0],[44.5836698436463,34.72558100744597,0],[44.584018809801016,34.72457844067682,0],[44.58406098132347,34.72454296916608,0],[44.584829396193875,34.72389663641008,0],[44.58466227198087,34.72370225491481,0],[44.5845509582994,34.72374355499839,0],[44.5842582980655,34.72379565495212,0],[44.584103284622906,34.723836820347664,0],[44.58367040476042,34.72409732011633,0],[44.583628703357164,34.72411532997687,0]]]}",FAT3-FTK0285,
"{""type"":""Polygon"",""coordinates"":[[[44.582250520218864,34.72334712366314,0],[44.58188882218629,34.72329909736837,0],[44.581798344077335,34.72330081259319,0],[44.58173187911579,34.7233248257406,0],[44.58154148916139,34.72347619433046,0],[44.58185685321712,34.72387681280779,0],[44.58178551088591,34.72391843929431,0],[44.58333317488476,34.725687580288024,0],[44.5835399404731,34.725290473377804,0],[44.58353265076763,34.72525102320707,0],[44.583496202240326,34.72522014916043,0],[44.58344431668969,34.72518970391996,0],[44.58341044099961,34.72511294760951,0],[44.583407868162375,34.72501775263232,0],[44.58343273892218,34.72489468525188,0],[44.58338682660021,34.72483458586124,0],[44.583360699479954,34.72477676354592,0],[44.58336970441023,34.7247163018712,0],[44.583443459077245,34.72463354227389,0],[44.58338342620874,34.72450318518801,0],[44.583256499572464,34.72432908986936,0],[44.58303008989697,34.724312795233615,0],[44.58281397157037,34.72418286695393,0],[44.58271577494974,34.724103966612475,0],[44.582351718482904,34.72370732087416,0],[44.582250520218864,34.72334712366314,0]]]}",FAT2-FTK0285,
"{""type"":""Polygon"",""coordinates"":[[[44.58333317488476,34.725687580288024,0],[44.583191749835805,34.725979350543874,0],[44.5827850271517,34.72600250607886,0],[44.58272628070181,34.72592103290018,0],[44.58250871328221,34.725685556032914,0],[44.58198082666222,34.72514787457719,0],[44.58124777502419,34.724232194875654,0],[44.58120358987294,34.724171717992675,0],[44.58096731765477,34.72374205417667,0],[44.58094073167016,34.723652004873934,0],[44.58124604168713,34.7236481456181,0],[44.58137296832339,34.723611268284586,0],[44.58154148916139,34.72347619433046,0],[44.58185685321712,34.72387681280779,0],[44.58178551088591,34.72391843929431,0],[44.58333317488476,34.725687580288024,0]]]}",FAT1-FTK0285,
"{""type"":""Polygon"",""coordinates"":[[[44.587647472746454,34.72041399581926,0],[44.58802799580372,34.72062949715973,0],[44.587250354718925,34.72156436622341,0],[44.58683252465674,34.72209505623249,0],[44.58657571974369,34.72238728251287,0],[44.58630894560694,34.72220555091493,0],[44.58648020432838,34.72200034265157,0],[44.58706625121748,34.72131099775834,0],[44.58716779451656,34.721178322043265,0],[44.58724318213786,34.72106271226024,0],[44.587647472746454,34.72041399581926,0]]]}",FAT41-FTK0287,
"{""type"":""Polygon"",""coordinates"":[[[44.59013249779779,34.72069202025299,0],[44.5891830644536,34.721822754471255,0],[44.58937083443662,34.72192748525795,0],[44.58924478818305,34.72207650685219,0],[44.588857407171886,34.72185198645387,0],[44.588798322856526,34.721829110218955,0],[44.58875365809764,34.721821983566805,0],[44.588688327233264,34.72183028292743,0],[44.58829474296907,34.722072072156436,0],[44.58788148041798,34.72257594855867,0],[44.58770719384492,34.722600208228194,0],[44.587540355416,34.7226742640614,0],[44.58692524511149,34.723421738527655,0],[44.58581767060938,34.72279790325426,0],[44.58630894560694,34.72220555091493,0],[44.58657571974369,34.72238728251287,0],[44.58683252465674,34.72209505623249,0],[44.587250354718925,34.72156436622341,0],[44.58802799580372,34.72062949715973,0],[44.587647472746454,34.72041399581926,0],[44.58766793148477,34.72038196174214,0],[44.58768911731701,34.72030100159753,0],[44.58769762948174,34.72016480696169,0],[44.58769384629741,34.71997091876487,0],[44.587701412666064,34.719875582519784,0],[44.58771805867711,34.71976057371622,0],[44.58780545023511,34.71939852297599,0],[44.589851940153224,34.72053451864988,0],[44.58988577725542,34.72055500998282,0],[44.59013249779779,34.72069202025299,0]]]}",FAT24-FTK0287,
"{""type"":""Polygon"",""coordinates"":[[[44.58116973721494,34.72138134064819,0],[44.580227848840345,34.72203635495169,0],[44.580241130770865,34.72205704538998,0],[44.579541267141074,34.72247571016675,0],[44.57969563429183,34.722833265506985,0],[44.579871801146474,34.72312546278846,0],[44.57999101339489,34.723268220516566,0],[44.580014983117245,34.72329749327497,0],[44.5806481656111,34.724031221330634,0],[44.58078222636021,34.724169100265634,0],[44.58103666602566,34.72402432738389,0],[44.58096274170435,34.72389419088138,0],[44.58090462043021,34.72377190287211,0],[44.58086187796038,34.72363922091235,0],[44.58083812035929,34.72345700859672,0],[44.58084840824906,34.72329399327125,0],[44.580885741622225,34.72313426582808,0],[44.580952453814625,34.722975917174274,0],[44.58104705997618,34.722824250345745,0],[44.58144351494468,34.72232237102235,0],[44.581262787479105,34.72211534049842,0],[44.58124793897854,34.72208893137936,0],[44.581228848049065,34.72153868836801,0],[44.58116973721494,34.72138134064819,0]]]}",FAT2-FTK0284,
"{""type"":""Polygon"",""coordinates"":[[[44.58715944003642,34.72112419230403,0],[44.58706145781896,34.72125261976196,0],[44.58685477322887,34.72149489526696,0],[44.58547155161771,34.720721436077326,0],[44.58570407178161,34.72044239044041,0],[44.58715944003642,34.72112419230403,0]]]}",FAT42-FTK0285,
"{""type"":""Polygon"",""coordinates"":[[[43.40416054162199,35.26056216139186,0],[43.40407567957108,35.260607892833015,0],[43.40375374210192,35.261634697095566,0],[43.40444740826648,35.26162706141857,0],[43.40435378455384,35.26107255370231,0],[43.40435761461481,35.261015953912384,0],[43.40437931829366,35.26098488786229,0],[43.4044320880226,35.26095892856016,0],[43.40454018085448,35.26093211813333,0],[43.40462699556985,35.26058188033558,0],[43.40460582384396,35.26054565434226,0],[43.40465832759647,35.260285848539645,0],[43.40481280672235,35.25987794704613,0],[43.404823658561774,35.25980517588768,0],[43.404808019139985,35.259771982026855,0],[43.4047923797305,35.259738788164164,0],[43.40472471532,35.259693465775996,0],[43.40460343005589,35.2596653786622,0],[43.40453385885431,35.25963572807867,0],[43.40416054162199,35.26056216139186,0]]]}",FAT48-FTK0277,
"{""type"":""Polygon"",""coordinates"":[[[43.40375374210192,35.261634697095566,0],[43.40407567957108,35.260607892833015,0],[43.40416054162199,35.26056216139186,0],[43.40453385885431,35.25963572807867,0],[43.40433532578786,35.25955111517655,0],[43.404225530706654,35.259625163021994,0],[43.40366538428948,35.2605592191415,0],[43.40313412291548,35.26164153053781,0],[43.40375374210192,35.261634697095566,0]]]}",FAT47-FTK0277,
"{""type"":""Polygon"",""coordinates"":[[[43.412275080342866,35.26447195238053,0],[43.41225976452486,35.26343813466539,0],[43.411788803121304,35.2628140150818,0],[43.41105364385721,35.26259959362978,0],[43.41100863391817,35.26279413822123,0],[43.41121830975947,35.26299759486385,0],[43.411743878457706,35.26318409054694,0],[43.41182807365649,35.263239109191694,0],[43.411817313117126,35.2633837786653,0],[43.41184002981133,35.26415375503724,0],[43.41187385913037,35.26449446460751,0],[43.412275080342866,35.26447195238053,0]]]}",FAT46-FTK0277,
"{""type"":""Polygon"",""coordinates"":[[[43.40748093964086,35.25916971809735,0],[43.407633764523496,35.25844346864217,0],[43.40673649395971,35.25830123257955,0],[43.40673649395971,35.25830123257955,0],[43.406828410301095,35.25777734444105,0],[43.40629825757062,35.25766971230708,0],[43.40624895724508,35.25806072951332,0],[43.40616344599533,35.25804963332213,0],[43.40602341565932,35.258789168534214,0],[43.40650914588737,35.258815424222206,0],[43.40655428541679,35.25880272261853,0],[43.40650875187054,35.259151371757795,0],[43.40748093964086,35.25916971809735,0]]]}",FAT45-FTK0277,
"{""type"":""Polygon"",""coordinates"":[[[43.40587939682904,35.259139495079594,0],[43.4048526209264,35.25907463061563,0],[43.40521898863829,35.2584229206483,0],[43.405370059861774,35.258110729445676,0],[43.405489591452515,35.25782749586281,0],[43.40552013017587,35.257754813628644,0],[43.405579986129325,35.25768884992486,0],[43.40576118272307,35.25764161665547,0],[43.40588130181331,35.257629808338116,0],[43.40590715795646,35.25763265862162,0],[43.40613872369265,35.25764931494986,0],[43.40629825757062,35.25766971230708,0],[43.4062538721547,35.25802174793494,0],[43.40616344599533,35.25804963332213,0],[43.40602341565932,35.258789168534214,0],[43.40650914588737,35.258815424222206,0],[43.40653812778494,35.25915192611623,0],[43.40587939682904,35.259139495079594,0]]]}",FAT44-FTK0277,
"{""type"":""Polygon"",""coordinates"":[[[43.40577734455543,35.260497497608924,0],[43.404648443921914,35.260549334213444,0],[43.40469585533403,35.260306360269794,0],[43.40484070830333,35.25991601941457,0],[43.404854453251495,35.25988044647865,0],[43.4048648364271,35.25979554874875,0],[43.40482452527478,35.25971594440252,0],[43.404741663461685,35.25966199260776,0],[43.40461177197087,35.25963084308096,0],[43.40435097103089,35.259521717941354,0],[43.40434745578138,35.25947382709335,0],[43.404281634863956,35.25889899795231,0],[43.40485051916717,35.25899681259502,0],[43.40481620008487,35.25905332055998,0],[43.4048526209264,35.25907463061563,0],[43.40587939682904,35.259139495079594,0],[43.40596965552183,35.25960161959898,0],[43.405809340711464,35.25961554797304,0],[43.40573944209873,35.25964427343033,0],[43.40574274687856,35.25971866790292,0],[43.405723164339605,35.2602116012118,0],[43.40573068147947,35.26025126751998,0],[43.405799209125504,35.260250470745724,0],[43.40577734455543,35.260497497608924,0]]]}",FAT43-FTK0277,
"{""type"":""Polygon"",""coordinates"":[[[43.40538963252392,35.255991479112566,0],[43.405180521597934,35.25593547797734,0],[43.40507920459499,35.25615573430718,0],[43.40508071832768,35.25621644763396,0],[43.40506873467963,35.25678519959237,0],[43.40504910446036,35.257716863543614,0],[43.40505643767386,35.25775309066304,0],[43.40546915378858,35.257766255323844,0],[43.40485051916717,35.25899681259502,0],[43.404281634863956,35.25889899795231,0],[43.404275710590845,35.258323458186105,0],[43.40435428495126,35.25812726429845,0],[43.404643721748045,35.257739924597374,0],[43.40465887958683,35.257704394838186,0],[43.40468807332045,35.25742337863669,0],[43.40473783773893,35.25728925750767,0],[43.40476899803029,35.257066826780694,0],[43.40472445320491,35.2567432245678,0],[43.40471981513199,35.256295360651166,0],[43.40475677477878,35.25610186604696,0],[43.40475569936366,35.25605455247282,0],[43.404780276477965,35.25604394502422,0],[43.40481924468633,35.25595443623042,0],[43.40483577665351,35.25571732058671,0],[43.40482255107977,35.255643635247246,0],[43.40502683896006,35.255665362975556,0],[43.4052489577478,35.25565178314537,0],[43.40531272390696,35.25562308837373,0],[43.40535535276523,35.25567492789941,0],[43.40540872740217,35.255989979959885,0],[43.40538963252392,35.255991479112566,0]]]}",FAT42-FTK0277,
"{""type"":""Polygon"",""coordinates"":[[[43.40683260117757,35.25577628898292,0],[43.40630207828862,35.25544067487879,0],[43.406179651238794,35.25535640433574,0],[43.40616352978991,35.255353026881124,0],[43.406721712164085,35.25449936432769,0],[43.406216134570805,35.25414708535894,0],[43.406063373621826,35.254339873144616,0],[43.405957659440055,35.254607270028465,0],[43.40590833408217,35.25469324760337,0],[43.405814508473036,35.25487285195792,0],[43.40568630700369,35.25497901080436,0],[43.405621596160685,35.255081823895544,0],[43.40559246840895,35.2551702305582,0],[43.40554688741369,35.25524934782973,0],[43.405525868198275,35.25528359261893,0],[43.40534354421724,35.25557431907052,0],[43.40539833587993,35.25566595340295,0],[43.40545117949559,35.255983496390556,0],[43.40683260117757,35.25577628898292,0]]]}",FAT41-FTK0277,
"{""type"":""Polygon"",""coordinates"":[[[43.40760863769014,35.255222447253836,0],[43.40748819302168,35.25514450760427,0],[43.40741450768226,35.25507554568406,0],[43.40719345166398,35.254699561516205,0],[43.40709048112554,35.25456919514646,0],[43.407011127683084,35.25450023322622,0],[43.40683541648908,35.254325466716054,0],[43.40674283747034,35.25426170055782,0],[43.40666773510769,35.2542097429458,0],[43.40650107121697,35.25403037703429,0],[43.40642258965152,35.253916418613855,0],[43.40628986157217,35.25404961903513,0],[43.406216134570805,35.25414708535894,0],[43.406721712164085,35.25449936432769,0],[43.40616352978991,35.255353026881124,0],[43.4062543345031,35.25537205049948,0],[43.406263666276885,35.25537711631902,0],[43.406279017385934,35.255395065312875,0],[43.406294368501676,35.25541301430492,0],[43.40630207828862,35.25544067487879,0],[43.40683260117757,35.25577628898292,0],[43.40760863769014,35.255222447253836,0]]]}",FAT40-FTK0277,
"{""type"":""Polygon"",""coordinates"":[[[43.40627725344722,35.25671238460374,0],[43.40579096841089,35.25656865265638,0],[43.405751544791045,35.25652265843323,0],[43.405761593949045,35.256365350459916,0],[43.405650086945855,35.25630602177713,0],[43.40547557945212,35.25626292634954,0],[43.40523493110601,35.2562614447429,0],[43.40508115828084,35.25619556678046,0],[43.4050651313706,35.256956215162035,0],[43.40504910446036,35.257716863543614,0],[43.405492247526716,35.25773040940154,0],[43.405546938136546,35.25766334808087,0],[43.405640786643346,35.2576274754856,0],[43.405745867983015,35.257607908615476,0],[43.40583702943278,35.25759801620125,0],[43.4059033088178,35.25759649460787,0],[43.40597070581497,35.25735849896162,0],[43.40603253168939,35.257266915138864,0],[43.40610699450075,35.257206040431754,0],[43.40616420041973,35.25711187486918,0],[43.406206595305036,35.257008061752586,0],[43.40627725344722,35.25671238460374,0]]]}",FAT39-FTK0277,
